transaction_id,account_id,timestamp,amount,txn_type,category,channel,is_fraud
TXN1040969,ACC204034,2025-03-29 18:21:08.313440323,76.46,Debit,Entertainment,ATM,0
TXN1095768,ACC203188,2025-11-12 21:28:42.157666922,1036.65,Credit,Loan Repayment,Mobile App,0
TXN1085751,ACC200289,2025-12-27 09:05:18.134585619,100.28,Debit,Restaurant,Branch,0
TXN1083523,ACC204232,2026-01-08 00:18:55.301505089,153.78,Debit,Education,ATM,0
TXN1002937,ACC201554,2025-05-31 02:28:23.376689911,75.71,Debit,Fuel,Online,0
TXN1024912,ACC202493,2026-06-26 03:21:40.542927980,102.31,Debit,Entertainment,Mobile App,0
TXN1090416,ACC203879,2026-03-08 03:06:32.248611212,160.7,Debit,Loan Repayment,Online,0
TXN1104855,ACC203128,2025-11-28 01:35:49.168745756,1592.01,Debit,Salary,POS,0
TXN1004406,ACC205283,2025-02-04 20:09:03.389058113,19.48,Debit,Restaurant,Online,0
TXN1079830,ACC201238,2025-01-06 13:06:17.986702919,656.3,Debit,Fuel,Online,0
TXN1058060,ACC203360,2024-08-04 13:04:28.598144054,1955.51,Debit,Transfer,Online,0
TXN1114541,ACC202133,2024-11-04 01:42:06.074488640,618.42,Credit,Deposit,Branch,0
TXN1104612,ACC202529,2026-07-07 03:38:56.775544643,488.57,Debit,Entertainment,Mobile App,0
TXN1109507,ACC202231,2024-10-27 20:09:19.204477549,57.36,Debit,Education,Branch,0
TXN1016667,ACC202338,2026-05-29 19:48:54.021625042,1080.49,Debit,Education,POS,0
TXN1078420,ACC201532,2025-05-28 12:38:37.941647053,277.17,Credit,Online Shopping,Mobile App,0
TXN1114741,ACC206712,2025-04-11 19:29:47.895257235,657.72,Credit,Rent,ATM,0
TXN1028869,ACC202381,2026-04-27 20:45:43.811960220,370.89,Debit,Loan Repayment,ATM,0
TXN1026338,ACC206859,2024-09-26 01:46:43.785333157,47.89,Credit,Education,Online,0
TXN1028141,ACC200188,2025-12-25 08:09:00.884043455,567.79,Credit,Loan Repayment,Mobile App,0
TXN1003805,ACC203871,2025-09-14 06:28:18.327102661,45.86,Debit,Online Shopping,Online,0
TXN1059720,ACC203571,2024-08-04 06:36:36.670733213,123.81,Debit,Education,Mobile App,0
TXN1043705,ACC204860,2025-09-24 04:29:41.411539078,340.17,Debit,Fuel,POS,0
TXN1079360,ACC203569,2025-07-12 03:51:47.952438593,660.46,Credit,Groceries,Mobile App,0
TXN1104353,ACC204905,2024-09-07 07:57:27.266911030,529.92,Credit,Transfer,POS,0
TXN1062127,ACC200647,2025-10-15 10:06:59.812580585,270.06,Debit,Transfer,POS,0
TXN1032829,ACC204140,2026-02-27 00:54:46.315520763,162.32,Debit,Utilities,POS,0
TXN1061621,ACC204684,2024-01-07 21:47:29.137005568,75.14,Credit,Insurance,Mobile App,0
TXN1005910,ACC206861,2025-09-09 15:07:04.033800602,105.08,Debit,Utilities,Branch,0
TXN1079349,ACC204877,2026-01-01 08:00:14.221966505,135.66,Debit,Education,ATM,0
TXN1034623,ACC204995,2025-10-06 16:07:48.056048870,15.05,Debit,Loan Repayment,Branch,0
TXN1020548,ACC206773,2026-07-12 06:06:16.223253489,1097.62,Debit,Education,Mobile App,0
TXN1011319,ACC205901,2025-06-05 10:50:22.545876741,1136.4,Debit,Insurance,Online,0
TXN1038396,ACC203606,2025-12-25 03:37:41.231324911,184.38,Debit,Entertainment,Mobile App,0
TXN1032252,ACC201498,2026-06-08 13:57:10.717569828,143.94,Credit,Utilities,Online,0
TXN1005939,ACC202456,2025-03-09 22:44:11.700090408,509.14,Debit,Transfer,Online,0
TXN1117937,ACC203253,2026-02-13 20:19:03.674566507,,Debit,Online Shopping,ATM,0
TXN1035278,ACC204550,2025-05-18 02:45:20.521794318,297.2,Credit,Fuel,Online,0
TXN1091832,ACC200318,2024-10-15 00:36:05.400627375,282.68,Credit,Entertainment,POS,0
TXN1022820,ACC203060,2026-03-09 04:54:25.096054792,95.53,Credit,Rent,Mobile App,0
TXN1057632,ACC200867,2025-12-07 01:20:40.753333092,67.14,Debit,Loan Repayment,ATM,0
TXN1030953,ACC205724,2025-06-14 18:01:12.626388073,367.81,Debit,Withdrawal,Online,0
TXN1020407,ACC202883,2024-02-07 01:40:24.371858835,111.35,Debit,Deposit,Mobile App,0
TXN1041047,ACC203566,2025-12-27 21:20:33.709619999,1807.01,Credit,Salary,Online,0
TXN1065386,ACC205971,2025-02-14 00:18:05.772310257,225.28,Credit,Medical,Online,0
TXN1000842,ACC203374,2025-12-08 07:13:09.878731012,582.44,Credit,Loan Repayment,POS,0
TXN1013112,ACC206391,2025-10-28 05:49:17.224840164,792.62,Credit,Fuel,Online,0
TXN1070553,ACC200435,2026-01-24 05:50:27.220285892,426.35,Debit,Loan Repayment,Online,0
TXN1106797,ACC201475,2025-04-30 22:54:02.557707548,697.15,Debit,,Branch,0
TXN1055373,ACC201006,2024-04-26 05:36:50.454946995,111.68,Credit,Online Shopping,Mobile App,0
TXN1043168,ACC204763,2026-03-15 07:33:36.146475792,395.9,Debit,Rent,ATM,0
TXN1006992,ACC204217,2024-09-05 00:11:43.072300911,2459.33,Credit,Medical,Mobile App,0
TXN1057823,ACC205931,2026-01-20 21:24:53.917263508,551.7,Credit,Rent,Online,0
TXN1067054,ACC202830,2024-01-18 20:16:06.313143730,671.27,Debit,Loan Repayment,Branch,0
TXN1051561,ACC200878,2026-03-26 08:11:13.613995075,242.17,Debit,Withdrawal,Online,0
TXN1118267,ACC202276,2024-09-17 05:27:30.362015724,551.58,Debit,Transfer,Online,0
TXN1084886,ACC206041,2025-05-16 20:17:23.114272594,405.16,Credit,Medical,POS,0
TXN1052031,ACC200733,2026-01-24 12:50:09.953184843,2709.24,Debit,Salary,Mobile App,0
TXN1083932,ACC203366,2024-10-15 05:35:34.600564241,154.54,Credit,Deposit,ATM,0
TXN1032674,ACC206445,2026-03-05 19:46:17.389573336,196.74,Credit,Fuel,POS,0
TXN1012302,ACC206234,2024-10-26 06:31:14.167199373,825.78,Credit,Entertainment,POS,0
TXN1057967,ACC203784,2024-02-27 20:21:25.482124329,108.49,Credit,Online Shopping,Online,0
TXN1027461,ACC202437,2024-02-26 00:42:12.135542393,528.67,Credit,Medical,ATM,0
TXN1018964,ACC203538,2025-07-29 06:05:28.049238205,188.23,Debit,Entertainment,Branch,0
TXN1034640,ACC203577,2026-04-15 00:57:04.797623396,9424.09,Credit,Restaurant,Mobile App,0
TXN1086013,ACC201796,2026-07-07 11:49:04.666945219,33.68,Credit,Restaurant,Online,0
TXN1044793,ACC204390,2026-04-05 16:14:10.996377230,206.52,Debit,Salary,ATM,0
TXN1090797,ACC204900,2025-04-03 05:01:41.705498695,251.05,Debit,Utilities,Online,0
TXN1074877,ACC204699,2025-03-05 16:49:08.665465832,445.68,Credit,Withdrawal,POS,0
TXN1089515,ACC202037,2026-01-24 23:07:48.148392916,691.88,Credit,Medical,Online,0
TXN1080420,ACC200561,2026-01-29 12:13:36.206026077,242.06,Credit,Salary,Online,0
TXN1077773,ACC204692,2025-05-17 14:59:01.363999844,378.7,Credit,Salary,POS,0
TXN1049904,ACC202209,2025-05-10 12:04:01.625237703,563.51,Debit,,ATM,0
TXN1043171,ACC204046,2024-04-07 18:13:59.989383221,87.19,Credit,Restaurant,POS,0
TXN1057556,ACC203546,2024-01-15 06:07:03.263900280,60.05,Debit,Restaurant,POS,0
TXN1013068,ACC201352,2025-11-22 14:14:51.754668474,362.89,Debit,,POS,0
TXN1107990,ACC205586,2026-01-04 10:00:28.755596161,70.68,Credit,Entertainment,Branch,0
TXN1045466,ACC203241,2026-06-11 18:45:53.698997021,226.68,Credit,Groceries,ATM,0
TXN1083886,ACC200141,2025-01-31 10:48:25.639297009,401.04,Debit,Rent,Mobile App,0
TXN1004003,ACC200140,2025-02-26 10:08:18.737723351,115.62,Debit,Education,Mobile App,0
TXN1100349,ACC204385,2025-04-02 01:52:20.982398987,460.79,Debit,Rent,Branch,0
TXN1109379,ACC202187,2025-12-14 12:24:03.011851788,598.12,Credit,,Online,0
TXN1039459,ACC201997,2025-01-05 23:32:09.228632689,1169.24,Debit,Education,Mobile App,0
TXN1059697,ACC206397,2024-02-22 09:43:41.727664232,55.77,Debit,Groceries,Branch,0
TXN1052456,ACC205951,2026-05-03 19:24:35.551773310,607.78,Debit,Groceries,ATM,0
TXN1060891,ACC202649,2025-08-12 18:01:58.938350439,960.41,Credit,Fuel,ATM,0
TXN1002773,ACC202251,2025-12-10 17:13:43.462475300,290.01,Credit,Education,Branch,0
TXN1112688,ACC203559,2026-04-24 02:51:00.791652679,1202.46,Debit,Insurance,Branch,0
TXN1113596,ACC205219,2024-09-10 02:36:04.146410227,226.15,Debit,Restaurant,Mobile App,0
TXN1080164,ACC202003,2024-03-04 02:03:05.668125868,112.82,Debit,Withdrawal,Branch,0
TXN1007604,ACC205503,2024-07-25 21:32:25.083938599,1208.74,Credit,Education,Online,0
TXN1024174,ACC205782,2024-12-08 06:35:16.650466919,834.91,Debit,Restaurant,ATM,0
TXN1001921,ACC206072,2026-01-17 11:48:03.053632259,380.19,Debit,Entertainment,Branch,0
TXN1001802,ACC205771,2026-01-30 15:26:47.786324501,442.42,Debit,Online Shopping,Online,0
TXN1013627,ACC205331,2026-05-12 16:00:50.621138096,612.95,Debit,Rent,POS,0
TXN1101986,ACC204375,2024-04-27 04:07:17.821718454,172.38,Debit,Transfer,ATM,0
TXN1106694,ACC201791,2024-09-05 21:57:45.708994389,101.01,Debit,Restaurant,POS,0
TXN1033924,ACC201097,2024-09-03 23:11:26.612595320,543.51,Credit,Withdrawal,POS,0
TXN1069962,ACC200112,2025-04-29 12:39:04.490219831,501.79,Credit,Online Shopping,ATM,0
TXN1113942,ACC201738,2024-10-31 15:47:19.024647713,553.26,Credit,Restaurant,ATM,0
TXN1082038,ACC204291,2026-07-11 13:53:39.573516130,140.38,Credit,Education,POS,0
TXN1035522,ACC203885,2026-01-12 05:33:57.496282101,2981.13,Debit,Medical,Mobile App,0
TXN1112407,ACC206749,2024-12-01 14:22:26.600213289,993.49,Debit,Utilities,Branch,0
TXN1081206,ACC205433,2026-04-07 09:03:55.101181269,208.89,Credit,Withdrawal,Branch,0
TXN1081906,ACC205945,2024-07-27 06:42:49.670905828,252.69,Debit,Insurance,Mobile App,0
TXN1069646,ACC201727,2025-12-30 19:47:12.590256214,941.4,Credit,Insurance,ATM,0
TXN1077156,ACC205819,2026-06-02 12:02:30.878846169,52.88,Debit,Utilities,Mobile App,0
TXN1116365,ACC202449,2025-04-07 17:49:07.145509958,279.43,Debit,Transfer,Mobile App,0
TXN1017410,ACC202747,2025-10-25 04:23:43.126438141,89.74,Credit,Rent,Online,0
TXN1080367,ACC202671,2024-12-07 03:01:41.232779026,310.42,Credit,Utilities,POS,0
TXN1079763,ACC200606,2025-03-13 16:08:08.425911665,508.51,Credit,Transfer,ATM,0
TXN1109922,ACC206608,2026-02-05 19:02:55.441545725,2332.47,Debit,Fuel,Online,0
TXN1076435,ACC206554,2024-02-14 20:55:32.529460669,868.08,Credit,Loan Repayment,POS,0
TXN1096610,ACC200394,2024-07-10 01:54:25.030185223,172.64,Credit,Withdrawal,POS,0
TXN1114975,ACC204220,2025-07-25 22:23:34.981889009,450.35,Debit,Online Shopping,Online,0
TXN1023581,ACC200693,2025-11-08 06:18:53.791136503,640.47,Debit,Groceries,POS,0
TXN1068272,ACC201390,2026-07-16 03:20:21.791431427,21.85,Debit,Utilities,Online,0
TXN1030105,ACC202745,2025-08-15 14:20:56.615055084,499.92,Debit,Entertainment,POS,0
TXN1089282,ACC202648,2026-01-01 02:45:16.572108269,92.72,Debit,Transfer,Mobile App,0
TXN1083740,ACC201006,2025-12-31 16:49:53.536256313,72.99,Credit,Entertainment,ATM,0
TXN1088922,ACC202433,2025-02-22 06:33:09.102199316,890.15,Credit,Loan Repayment,ATM,0
TXN1060871,ACC205064,2025-02-27 10:56:53.068074465,457.5,Debit,Deposit,POS,0
TXN1000558,ACC205764,2026-03-16 19:55:35.494234085,323.77,Debit,Loan Repayment,POS,0
TXN1039522,ACC206869,2026-06-03 18:02:34.588180542,70.0,Credit,Transfer,ATM,0
TXN1100492,ACC206986,2024-05-02 10:00:37.857576370,1104.17,Debit,Transfer,Online,0
TXN1018534,ACC206861,2026-02-24 11:34:34.752307415,281.55,Debit,,Branch,0
TXN1058816,ACC204188,2024-03-04 12:22:38.368164539,470.03,Credit,Online Shopping,Branch,0
TXN1097245,ACC205981,2025-05-14 15:39:16.267288923,462.79,Debit,Rent,Mobile App,0
TXN1005787,ACC203146,2025-08-08 03:41:10.601419210,,Debit,Online Shopping,ATM,0
TXN1061467,ACC206468,2024-08-11 22:57:51.918215513,179.7,Credit,Withdrawal,Online,0
TXN1070323,ACC201035,2024-07-07 01:07:06.462067604,322.52,Debit,Insurance,Branch,0
TXN1029146,ACC204100,2024-12-31 16:17:44.314840078,78.12,Debit,Rent,Mobile App,0
TXN1049801,ACC205854,2026-07-22 20:26:55.600107431,117.74,Debit,Entertainment,POS,0
TXN1024561,ACC202555,2024-01-18 21:25:14.568706751,330.45,Debit,Medical,Branch,0
TXN1035981,ACC200603,2024-08-11 15:03:28.832131147,442.84,Debit,Fuel,ATM,0
TXN1029646,ACC201294,2026-05-07 02:00:42.693204880,24.3,Debit,Rent,Branch,0
TXN1099619,ACC200885,2024-05-04 07:53:39.713525057,474.2,Credit,Loan Repayment,Mobile App,0
TXN1077832,ACC204511,2024-09-30 00:00:14.895091534,266.48,Debit,Rent,ATM,0
TXN1055007,ACC204055,2025-09-22 06:48:07.604527473,1080.04,Debit,Groceries,Mobile App,0
TXN1044687,ACC201945,2024-01-18 19:07:23.694975138,401.15,Credit,Withdrawal,POS,0
TXN1049732,ACC206614,2025-11-11 17:29:51.306471825,153.56,Debit,Deposit,POS,0
TXN1070810,ACC205453,2025-05-10 17:02:08.203680754,350.14,Debit,Fuel,Online,0
TXN1071745,ACC204770,2024-01-10 19:26:12.588858128,101.5,Debit,Rent,POS,0
TXN1072674,ACC200307,2025-03-10 14:29:48.423040628,173.51,Debit,Utilities,ATM,0
TXN1032740,ACC203730,2025-07-22 12:36:34.391998291,374.45,Credit,Restaurant,ATM,0
TXN1004865,ACC200843,2025-11-16 16:57:02.534695386,628.57,Credit,Withdrawal,ATM,0
TXN1078361,ACC204404,2024-04-24 15:24:41.069859266,617.25,Debit,Groceries,Mobile App,0
TXN1113166,ACC201858,2024-04-05 15:17:57.230149984,242.58,Debit,Entertainment,ATM,0
TXN1104494,ACC204052,2025-12-03 05:23:13.589011431,,Debit,Education,Branch,0
TXN1036071,ACC201967,2025-10-11 13:49:21.724421978,213.71,Credit,Withdrawal,ATM,0
TXN1097199,ACC201094,2024-01-28 04:01:05.651432037,264.31,Credit,Rent,POS,0
TXN1039472,ACC200217,2026-08-06 07:29:59.761095762,97.57,Debit,Restaurant,Online,0
TXN1010303,ACC201935,2025-08-05 04:20:50.165920734,114.14,Debit,Salary,Mobile App,0
TXN1052549,ACC206625,2026-06-09 11:19:13.132431268,990.15,Credit,Transfer,Online,0
TXN1010476,ACC200948,2024-03-17 19:13:01.268440247,207.61,Credit,Salary,Mobile App,0
TXN1027201,ACC204616,2026-02-23 23:35:37.942102432,146.34,Debit,Salary,POS,0
TXN1103604,ACC204774,2024-06-16 10:03:42.491676807,129.0,Debit,Withdrawal,Branch,0
TXN1089541,ACC203438,2025-04-01 22:49:31.202529430,188.78,Debit,Salary,Online,0
TXN1088004,ACC205450,2025-11-19 00:50:49.896214724,189.01,Debit,Transfer,POS,0
TXN1085323,ACC202054,2026-06-19 12:50:56.690243959,637.25,Debit,Utilities,Mobile App,0
TXN1104871,ACC203196,2025-10-13 04:33:48.754533529,112.02,Debit,Restaurant,POS,0
TXN1119440,ACC206300,2024-12-28 13:50:39.059280157,1455.84,Debit,Loan Repayment,POS,0
TXN1026482,ACC201708,2025-03-06 05:36:18.168105364,106.82,Credit,Insurance,POS,0
TXN1114928,ACC203972,2024-03-30 00:12:58.525289297,1992.97,Debit,Restaurant,POS,0
TXN1053640,ACC204472,2024-05-15 03:56:49.075408936,696.61,Credit,Utilities,ATM,0
TXN1062873,ACC204225,2026-03-03 04:56:29.455077410,52.03,Debit,Medical,ATM,0
TXN1055156,ACC203167,2026-01-19 08:35:21.356031895,209.96,Credit,Rent,ATM,0
TXN1014643,ACC203513,2024-01-21 04:53:27.789993048,637.79,Debit,Entertainment,POS,0
TXN1046185,ACC206251,2024-05-24 22:09:51.205181360,460.81,Debit,Rent,Online,0
TXN1065831,ACC200293,2025-06-22 22:36:14.595233917,177.27,Credit,Withdrawal,Branch,0
TXN1018909,ACC206302,2024-10-18 06:44:37.005842447,87.33,Debit,Salary,Branch,0
TXN1070736,ACC206210,2024-04-10 14:02:00.310054302,406.72,Debit,Utilities,Mobile App,0
TXN1031412,ACC204414,2024-07-28 22:19:39.333012819,203.84,Debit,Utilities,Online,0
TXN1101585,ACC206945,2025-08-24 12:12:53.777187347,2329.22,Credit,Medical,Online,0
TXN1037736,ACC202681,2024-06-22 04:23:02.845283747,581.83,Credit,Online Shopping,Mobile App,0
TXN1101762,ACC204647,2024-03-12 05:55:50.533749104,107.38,Credit,Fuel,POS,0
TXN1072255,ACC202763,2024-07-22 03:52:15.327412367,361.64,Debit,Online Shopping,Branch,0
TXN1011004,ACC206682,2025-01-20 20:39:38.499532461,125.05,Credit,Restaurant,POS,0
TXN1100078,ACC200725,2025-06-24 08:54:43.467176437,166.72,Credit,Online Shopping,POS,0
TXN1003563,ACC203645,2024-11-19 10:17:56.755140066,166.49,Debit,Groceries,ATM,0
TXN1031833,ACC204855,2026-01-09 02:02:03.541073799,291.46,Credit,Loan Repayment,Mobile App,0
TXN1097182,ACC201555,2026-03-21 12:53:31.724030495,964.68,Debit,Groceries,ATM,0
TXN1023543,ACC206466,2025-10-04 23:49:02.792491913,367.14,Debit,Salary,Mobile App,0
TXN1071034,ACC201189,2024-09-04 08:57:24.977896214,1439.67,Credit,Online Shopping,Branch,0
TXN1062906,ACC203744,2025-07-09 15:04:34.512597799,185.28,Debit,Transfer,Mobile App,0
TXN1108039,ACC203556,2025-11-23 18:00:00.398485661,953.63,Credit,Restaurant,Online,0
TXN1042497,ACC203961,2025-04-06 21:05:58.892218590,385.58,Debit,Withdrawal,POS,0
TXN1017993,ACC203244,2024-05-21 20:49:36.605100393,56.58,Credit,Rent,Online,0
TXN1103844,ACC204068,2026-05-27 11:11:17.106567144,434.68,Credit,,Mobile App,0
TXN1055159,ACC206772,2025-10-10 02:42:41.229999065,254.19,Debit,Salary,Online,0
TXN1065572,ACC202726,2024-06-04 16:35:31.464987755,190.67,Debit,Deposit,POS,0
TXN1111053,ACC206121,2024-09-04 18:52:30.208859444,177.22,Debit,Education,Branch,0
TXN1097554,ACC204588,2024-11-12 02:16:57.282736301,57.37,Credit,Deposit,Branch,0
TXN1048432,ACC201096,2025-09-12 20:39:25.364576340,898.39,Debit,Salary,Mobile App,0
TXN1007801,ACC206440,2024-07-18 23:44:14.553719521,390.09,Debit,Loan Repayment,Online,0
TXN1061618,ACC206531,2025-09-23 11:53:46.318357468,29.24,Debit,Online Shopping,Branch,0
TXN1023430,ACC203201,2026-06-07 04:46:17.800734520,183.06,Credit,Online Shopping,Mobile App,0
TXN1057467,ACC205541,2024-08-16 18:04:20.809546709,463.67,Debit,Salary,Branch,0
TXN1056519,ACC203441,2025-04-22 03:50:05.413267851,,Debit,Rent,POS,0
TXN1018143,ACC202413,2025-01-01 07:31:12.444734573,29.2,Debit,Fuel,Mobile App,0
TXN1046195,ACC205248,2024-03-13 13:37:50.584839106,1016.37,Credit,Rent,ATM,0
TXN1056473,ACC204606,2025-08-28 07:08:33.534974336,149.18,Credit,Medical,POS,0
TXN1104322,ACC202377,2025-02-13 11:56:39.624139071,263.51,Debit,Rent,POS,0
TXN1079026,ACC203858,2025-01-04 04:31:08.430737972,420.66,Debit,Restaurant,ATM,0
TXN1064591,ACC200604,2025-01-25 19:57:25.167738914,206.78,Debit,Fuel,POS,0
TXN1017272,ACC205287,2026-05-04 22:21:39.965425491,459.09,Credit,Withdrawal,Branch,0
TXN1018200,ACC205068,2024-11-24 03:01:03.928365231,330.76,Credit,Education,Mobile App,0
TXN1017565,ACC205966,2025-10-27 08:35:54.727608442,111.5,Credit,Education,Branch,0
TXN1061843,ACC200416,2025-11-25 13:12:47.126657008,28.82,Credit,Fuel,Branch,0
TXN1065302,ACC205170,2025-06-09 16:35:06.942110300,59.92,Credit,Loan Repayment,ATM,0
TXN1117162,ACC201908,2025-10-12 12:20:37.260132790,188.61,Credit,Online Shopping,Branch,0
TXN1099880,ACC200120,2025-06-22 22:16:03.265107631,312.97,Debit,Utilities,Branch,0
TXN1031039,ACC201947,2024-01-08 02:43:11.618981838,103.49,Debit,Insurance,POS,0
TXN1073224,ACC201456,2025-07-07 18:40:20.001003264,165.36,Debit,Withdrawal,ATM,0
TXN1006465,ACC203250,2024-01-18 10:01:00.989548445,48.31,Debit,Transfer,Branch,0
TXN1018760,ACC200565,2026-02-20 07:55:02.385358572,86.45,Credit,Withdrawal,POS,0
TXN1012055,ACC205170,2025-11-17 05:59:16.836977482,500.59,Debit,Medical,POS,0
TXN1026287,ACC204533,2026-01-06 20:17:21.138708353,93.23,Debit,Online Shopping,Branch,0
TXN1059809,ACC200107,2025-03-12 17:15:12.212016344,762.28,Debit,Insurance,Branch,0
TXN1092298,ACC205819,2026-01-20 13:23:43.160026789,175.02,Debit,Fuel,Mobile App,0
TXN1001049,ACC200744,2026-05-27 23:40:33.146698713,788.44,Debit,Withdrawal,ATM,0
TXN1055950,ACC204507,2025-12-30 19:59:39.832823515,68.38,Debit,Transfer,Mobile App,0
TXN1035344,ACC204074,2024-06-14 02:57:01.774882793,242.35,Debit,Salary,POS,0
TXN1039541,ACC205324,2024-11-17 07:57:46.017243385,287.06,Debit,Withdrawal,Branch,0
TXN1066234,ACC203733,2026-07-04 13:37:56.452422619,455.97,Credit,Entertainment,Mobile App,0
TXN1067210,ACC203669,2026-03-21 05:32:02.681880951,555.67,Credit,Utilities,Branch,0
TXN1102265,ACC200069,2025-11-22 15:18:17.978621244,504.36,Credit,Medical,Online,0
TXN1098984,ACC202660,2026-08-09 07:17:08.218182564,355.56,Debit,Medical,ATM,0
TXN1024242,ACC204362,2025-05-27 03:04:39.488009214,51.56,Debit,Rent,Branch,0
TXN1103766,ACC201674,2025-09-08 01:43:03.073271990,1371.91,Debit,Salary,POS,0
TXN1055193,ACC202006,2025-10-02 07:20:23.525774239,195.18,Credit,Groceries,POS,0
TXN1084729,ACC203208,2025-08-03 18:08:42.016686440,736.56,Debit,Entertainment,Branch,0
TXN1092061,ACC204193,2025-02-13 04:58:14.508438110,53.02,Debit,Deposit,Mobile App,0
TXN1041826,ACC206776,2025-11-05 00:00:16.162920952,558.55,Credit,Education,ATM,0
TXN1105470,ACC204004,2026-01-05 10:43:17.175298691,123.1,Debit,Transfer,Branch,0
TXN1097360,ACC206289,2026-04-11 14:07:46.437078238,47.11,Credit,Fuel,Online,0
TXN1094566,ACC200069,2024-07-10 04:49:33.720462084,61.47,Debit,Fuel,Online,0
TXN1024460,ACC205587,2025-09-28 12:40:43.029983997,146.79,Debit,Transfer,ATM,0
TXN1047202,ACC204408,2026-04-11 01:24:35.362304926,140.33,Debit,Transfer,POS,0
TXN1063415,ACC204288,2025-08-15 18:34:08.054747105,48.39,Credit,Groceries,ATM,0
TXN1055415,ACC200483,2025-08-17 03:22:46.724134922,,Debit,Deposit,Branch,0
TXN1009260,ACC202099,2024-09-10 17:34:36.282902241,639.77,Credit,Utilities,Mobile App,0
TXN1013367,ACC203540,2024-01-21 01:03:22.005202770,286.47,Debit,Loan Repayment,Branch,0
TXN1006877,ACC201897,2026-03-10 23:26:56.399111986,222.96,Debit,Utilities,Online,0
TXN1073482,ACC203398,2026-01-15 11:38:00.202312946,431.92,Debit,Rent,POS,0
TXN1050330,ACC206105,2025-08-12 16:55:01.585311651,64.24,Debit,Education,POS,0
TXN1031626,ACC201188,2024-03-17 22:30:58.218141317,126.47,Debit,Restaurant,POS,0
TXN1087006,ACC206337,2026-06-28 12:10:36.096115589,612.8,Debit,Groceries,ATM,0
TXN1078973,ACC204443,2026-05-05 12:25:47.943965435,464.77,Debit,Restaurant,ATM,0
TXN1072809,ACC202061,2025-02-03 18:25:08.930017948,305.75,Debit,Withdrawal,Mobile App,0
TXN1092238,ACC202354,2025-03-29 15:43:48.519720316,49.85,Debit,Groceries,Mobile App,0
TXN1088380,ACC202757,2025-08-02 21:49:21.360364914,442.21,Credit,Salary,Branch,0
TXN1113263,ACC202357,2025-11-25 14:19:57.454304934,219.79,Debit,Withdrawal,Branch,0
TXN1032048,ACC202837,2024-01-06 23:42:24.836853743,731.01,Credit,Medical,ATM,0
TXN1103527,ACC206792,2026-01-16 17:36:05.649256229,,Debit,Fuel,Branch,0
TXN1020088,ACC200705,2026-06-13 21:30:06.801973343,381.07,Credit,Restaurant,Branch,0
TXN1089344,ACC203136,2024-01-02 02:16:49.539061546,541.06,Debit,,Mobile App,0
TXN1052312,ACC202495,2026-05-19 14:11:27.424515486,422.93,Debit,Education,Branch,0
TXN1092794,ACC201719,2025-04-22 16:24:36.411305904,478.06,Credit,Restaurant,Mobile App,0
TXN1053109,ACC204701,2026-01-05 12:58:02.195737123,135.31,Debit,Education,ATM,0
TXN1035778,ACC206270,2026-05-13 11:16:22.175026417,187.83,Credit,Deposit,POS,0
TXN1111146,ACC205443,2026-03-16 05:27:06.933693171,359.08,Debit,Rent,Mobile App,0
TXN1102759,ACC200500,2024-02-22 11:32:33.533055544,1934.57,Debit,Loan Repayment,ATM,0
TXN1065557,ACC205741,2024-11-09 10:18:48.705391645,175.29,Credit,Deposit,Online,0
TXN1056677,ACC204570,2025-10-09 06:52:46.972506523,153.09,Debit,Transfer,Mobile App,0
TXN1046036,ACC205997,2024-04-06 18:18:28.542365551,76.51,Debit,Online Shopping,Branch,0
TXN1026414,ACC206859,2024-07-18 11:26:06.275279284,336.23,Debit,Utilities,Branch,0
TXN1117449,ACC201714,2025-06-28 01:27:46.138920546,69.35,Debit,Groceries,Mobile App,0
TXN1050771,ACC205636,2025-01-08 08:33:54.969182968,1209.04,Debit,,Mobile App,0
TXN1076679,ACC203371,2025-04-07 05:40:12.987382650,369.66,Credit,Utilities,Online,0
TXN1002766,ACC203032,2024-04-22 07:37:05.723923922,403.21,Debit,Loan Repayment,ATM,0
TXN1084564,ACC201125,2026-03-18 06:47:51.616094112,845.97,Debit,Withdrawal,Online,0
TXN1028774,ACC206401,2025-01-16 18:40:18.335292101,2280.18,Credit,Transfer,ATM,0
TXN1055506,ACC202801,2024-04-25 23:47:51.662579298,63.11,Debit,Online Shopping,Branch,0
TXN1087463,ACC203551,2025-06-28 23:37:56.865091801,33.61,Debit,Insurance,POS,0
TXN1114918,ACC202646,2025-02-09 12:39:37.545928478,116.69,Debit,Withdrawal,Mobile App,0
TXN1105200,ACC205641,2025-06-19 03:08:22.867131948,530.32,Credit,Education,Branch,0
TXN1064780,ACC201473,2024-07-30 16:29:48.737749815,641.81,Debit,,Mobile App,0
TXN1044977,ACC203600,2025-10-09 03:19:50.310255766,490.17,Debit,Online Shopping,Online,0
TXN1101147,ACC202602,2025-05-02 22:20:29.906103373,2753.9,Debit,Deposit,Branch,0
TXN1056334,ACC200622,2024-06-12 11:13:36.304486990,431.43,Debit,Salary,ATM,0
TXN1097970,ACC203178,2025-05-11 17:06:06.435580015,39.35,Debit,Entertainment,ATM,0
TXN1004349,ACC206136,2024-09-16 21:02:27.236791372,56.62,Debit,Transfer,Online,0
