account_id,customer_id,account_type,open_date,balance,currency,is_active
ACC203394,CUST104069,Fixed Deposit,2025-10-26 02:48:46.850244522,38735.98,ZAR,1
ACC203395,CUST103788,Credit Card,2022-01-08 02:20:09.988540649,87976.51,ZAR,1
ACC203396,CUST104136,Current,2024-06-10 03:35:51.500162363,29641.47,ZAR,1
ACC203397,CUST103551,Current,2015-04-13 14:01:35.518359900,-14803.13,ZAR,1
ACC203398,CUST104026,Savings,2017-11-29 00:53:06.048656940,103441.07,ZAR,1
ACC203399,CUST104835,Savings,2020-08-02 12:32:19.511497498,64164.08,ZAR,1
ACC203400,CUST104392,Current,2021-03-18 05:54:52.538709879,51161.15,ZAR,1
ACC203401,CUST104450,Credit Card,2019-09-10 00:46:13.129372597,17694.13,ZAR,1
ACC203402,CUST102342,Current,2018-11-27 17:18:21.899730206,54587.91,ZAR ,1
ACC203403,CUST104092,Fixed Deposit,2020-03-20 01:38:54.058262110,-57295.4,ZAR,1
ACC203404,CUST101197,Savings,2019-03-29 01:35:20.995192051,86849.84,ZAR,1
ACC203405,CUST101570,Savings,2015-06-19 09:46:24.416706562,60853.13,ZAR,1
ACC203406,CUST104352,Current,2023-01-09 07:37:08.092514038,17917.4,ZAR,1
ACC203407,CUST101817,Credit Card,2023-12-07 14:09:24.809488297,59837.49,ZAR,1
ACC203408,CUST104173,Savings,2018-08-09 14:00:47.596008539,49753.38,ZAR,1
ACC203409,CUST102477,Savings,2026-03-09 20:39:27.560032845,-15374.9,ZAR,1
ACC203410,CUST101373,Credit Card,2026-06-06 16:02:58.994827509,32156.89,ZAR,0
ACC203411,CUST102058,Current,2021-08-02 01:00:02.553086519,40000.93,ZAR,1
ACC203412,CUST102903,Savings,2024-03-12 23:56:11.590042114,19646.08,ZAR,1
ACC203413,CUST100316,Current,2021-04-26 14:34:51.558585167,16230.45,ZAR,1
ACC203414,CUST102784,Fixed Deposit,2018-01-09 10:52:06.022899389,61050.05,ZAR,1
ACC203415,CUST100525,Current,2015-10-24 04:51:20.208275795,32039.82,ZAR,1
ACC203416,CUST102437,Credit Card,2018-12-27 22:53:33.266692637,100113.02,ZAR,1
ACC203417,CUST101616,Savings,2017-02-23 02:58:50.651232719,-1128.05,ZAR,1
ACC203418,CUST103043,Current,2025-09-06 06:37:18.566650867,41378.26,ZAR,1
ACC203419,CUST104195,Savings,2026-04-01 08:05:54.376705647,-11818.47,ZAR,1
ACC203420,CUST100419,Business,2021-02-27 04:42:40.502238035,52099.51,ZAR,1
ACC203421,CUST100425,Savings,2021-07-10 08:02:38.030590534,-19574.33,ZAR,1
ACC203422,CUST102273,Fixed Deposit,2025-10-10 22:40:22.008908033,36528.19,ZAR,1
ACC203423,CUST103769,Current,2023-08-28 17:28:24.047248363,72225.06,ZAR ,0
ACC203424,CUST101399,Current,2016-11-16 05:08:03.572511196,27079.05,ZAR,1
ACC203425,CUST103912,Current,2026-01-09 18:46:00.096153021,-14626.58,ZAR,1
ACC203426,CUST100011,Savings,2021-08-13 19:33:40.561731339,62803.2,ZAR,1
ACC203427,CUST101474,Savings,2015-03-29 09:35:44.181468487,39407.98,ZAR,1
ACC203428,CUST102595,Savings,2017-04-09 23:57:49.980992794,21591.12,ZAR ,1
ACC203429,CUST103130,Credit Card,2024-03-24 14:15:42.749962568,-13710.73,ZAR,1
ACC203430,CUST101823,Credit Card,2016-06-24 10:46:51.440684319,-39414.62,ZAR,1
ACC203431,CUST104410,Business,2024-11-09 23:54:08.686110973,115063.93,ZAR,1
ACC203432,CUST102156,Savings,2024-02-09 03:43:21.927415609,2072.53,ZAR,1
ACC203433,CUST103178,Credit Card,2015-05-30 03:15:23.111198425,-14717.72,zar,1
ACC203434,CUST100556,Savings,2018-11-01 07:46:30.565950155,37586.47,ZAR,1
ACC203435,CUST104646,Current,2020-11-14 02:12:29.573565483,-15723.91,ZAR,1
ACC203436,CUST102528,Savings,2015-11-18 14:01:13.325737715,44925.89,ZAR,1
ACC203437,CUST102350,Fixed Deposit,2021-09-17 18:25:58.714581251,79042.45,ZAR,1
ACC203438,CUST101350,Current,2026-05-09 12:03:50.269934654,-17314.87,ZAR,1
ACC203439,CUST103038,Current,2021-12-13 14:15:45.430282354,13050.06,ZAR,1
ACC203440,CUST100002,Savings,2020-09-19 10:05:34.894987106,42233.77,ZAR,1
ACC203441,CUST102259,Current,2025-01-14 18:29:48.415199280,-23725.11,ZAR,1
ACC203442,CUST103900,Savings,2026-03-01 14:10:31.417298317,-11435.22,ZAR ,1
ACC203443,CUST103888,Current,2025-06-09 00:45:38.382167816,20329.78,ZAR,1
ACC203444,CUST103139,Current,2015-06-06 07:44:14.511507273,103429.9,ZAR,1
ACC203445,CUST101872,Savings,2016-02-26 10:11:40.181674242,-9111.8,ZAR,1
ACC203446,CUST102639,Savings,2022-02-16 09:23:16.514696359,13688.06,ZAR,1
ACC203447,CUST100844,Savings,2017-08-16 22:30:58.771735191,124183.06,ZAR,1
ACC203448,CUST103110,Current,2021-01-13 01:03:05.618554592,56806.01,ZAR,1
ACC203449,CUST101081,Savings,2024-09-16 21:23:13.355310202,-42770.38,ZAR,1
ACC203450,CUST101618,Savings,2025-11-13 16:00:00.322016716,15658.52,ZAR,1
ACC203451,CUST103670,Savings,2018-11-12 03:29:32.777546644,48398.61,ZAR,1
ACC203452,CUST100615,Savings,2024-10-30 00:54:42.373202801,82867.15,ZAR,1
ACC203453,CUST101650,Current,2020-11-01 22:17:27.310843706,80714.62,ZAR,1
ACC203454,CUST101784,Current,2022-08-17 20:32:43.708768368,47402.96,ZAR,1
ACC203455,CUST104731,Savings,2016-06-14 14:02:52.384679079,53676.9,ZAR,1
ACC203456,CUST103944,Current,2015-09-25 23:37:51.243589401,-26961.38,ZAR,0
ACC203457,CUST101862,Current,2024-01-15 02:32:13.503139019,-2702.4,ZAR,1
ACC203458,CUST103041,Savings,2021-12-06 10:35:03.794405460,-26891.43,ZAR,1
ACC203459,CUST101199,Business,2024-07-17 00:56:15.198070765,66220.08,ZAR,0
ACC203460,CUST103956,Current,2016-05-04 18:19:25.907463074,40064.87,zar,1
ACC203461,CUST101723,Current,2016-12-28 00:57:56.483770847,29252.41,ZAR,1
ACC203462,CUST104511,Current,2015-09-24 10:36:09.594637156,86741.51,ZAR,0
ACC203463,CUST104454,Current,2022-07-13 00:54:38.708554268,46526.85,ZAR,1
ACC203464,CUST101248,Savings,2022-02-16 21:49:46.379391670,70524.5,ZAR,1
ACC203465,CUST102046,Savings,2019-12-06 02:12:24.496051073,55253.6,ZAR,1
ACC203466,CUST104572,Credit Card,2016-07-26 06:14:14.898744583,59154.22,ZAR,1
ACC203467,CUST100480,Fixed Deposit,2015-04-11 21:14:04.239063978,-16706.07,ZAR,1
ACC203468,CUST103312,Business,2017-12-31 10:34:35.080435038,63969.41,ZAR,1
ACC203469,CUST102581,Current,2015-01-12 20:53:17.399770498,43925.7,ZAR,1
ACC203470,CUST102803,Fixed Deposit,2025-12-27 05:58:39.821527719,8644.04,ZAR,1
ACC203471,CUST102861,Credit Card,2016-12-20 22:35:44.585090399,52379.12,ZAR,1
ACC203472,CUST102516,Current,2018-01-28 00:37:27.053802729,76433.75,ZAR,1
ACC203473,CUST101714,Fixed Deposit,2024-03-31 23:11:18.388151646,21072.86,ZAR,1
ACC203474,CUST102343,Business,2026-07-10 15:41:46.705816031,-4982.63,ZAR,1
ACC203475,CUST104891,Current,2022-03-09 21:59:35.040888309,-3136.91,ZAR,1
ACC203476,CUST100369,Credit Card,2017-12-07 13:07:15.260392426,-30809.6,ZAR,1
ACC203477,CUST100802,Credit Card,2020-03-30 19:54:37.511587381,18255.59,zar,1
ACC203478,CUST100273,Current,2015-09-10 07:43:44.803275347,48608.58,ZAR,1
ACC203479,CUST103127,Current,2016-04-06 03:01:29.720225811,94348.58,ZAR,1
ACC203480,CUST101654,Savings,2023-03-21 13:55:30.568617105,-7231.21,ZAR,1
ACC203481,CUST100224,Business,2024-08-09 17:30:13.099441528,39369.71,ZAR,0
ACC203482,CUST101017,Savings,2018-02-16 16:29:19.893161774,25905.96,ZAR,1
ACC203483,CUST101300,Savings,2023-07-21 09:42:06.351722002,24655.93,ZAR,1
ACC203484,CUST100433,Savings,2022-06-01 18:20:50.472013474,-36192.03,ZAR,1
ACC203485,CUST103834,Savings,2020-11-25 21:40:08.417835236,-15433.86,ZAR,1
ACC203486,CUST100122,Savings,2018-05-08 13:46:25.150937319,97585.64,ZAR,1
ACC203487,CUST104413,Savings,2026-05-30 11:51:54.565650702,65370.67,ZAR,1
ACC203488,CUST104891,Fixed Deposit,2017-11-14 21:23:28.373511553,36314.41,zar,1
ACC203489,CUST104585,Current,2017-06-01 16:43:28.791302681,43474.35,ZAR,0
ACC203490,CUST101060,Business,2016-04-10 01:31:12.845999002,54737.6,ZAR,1
ACC203491,CUST101141,Fixed Deposit,2022-08-19 13:00:17.667635679,7070.61,ZAR,1
ACC203492,CUST104923,Current,2025-06-09 02:17:47.682602167,8715.72,ZAR,1
ACC203493,CUST103114,Savings,2016-07-21 12:03:21.671758175,365.9,ZAR,1
ACC203494,CUST102722,Savings,2016-03-17 16:34:35.633411407,31755.62,ZAR,1
ACC203495,CUST104324,Business,2025-06-22 17:07:10.063519478,-21024.13,ZAR,1
ACC203496,CUST100959,Current,2022-08-26 03:11:25.181817055,-1560.31,zar,1
ACC203497,CUST102030,Credit Card,2026-03-22 23:06:16.413060188,45242.29,ZAR,1
ACC203498,CUST100726,Business,2023-03-24 12:55:53.007528067,10882.65,ZAR,1
ACC203499,CUST103994,Savings,2023-12-09 07:31:18.478074074,-45023.2,ZAR,1
ACC203500,CUST101004,Fixed Deposit,2020-05-07 01:50:10.043370724,9831.26,ZAR,0
ACC203501,CUST100658,Credit Card,2017-10-05 01:26:03.767546892,46819.64,ZAR,1
ACC203502,CUST101818,Current,2021-08-04 11:09:05.740079880,29640.27,ZAR,1
ACC203503,CUST102822,Fixed Deposit,2019-02-24 05:51:28.395164967,-42590.65,ZAR,1
ACC203504,CUST101024,Current,2020-06-09 22:32:07.562808752,66291.94,ZAR,1
ACC203505,CUST104500,Savings,2020-12-21 08:17:33.053552628,15140.76,ZAR,1
ACC203506,CUST104140,Savings,2015-04-23 09:27:42.748547792,38562.11,ZAR,1
ACC203507,CUST104599,Credit Card,2022-01-18 03:02:50.792458296,,ZAR,1
ACC203508,CUST101835,Credit Card,2019-02-25 14:27:12.060166121,20048.42,ZAR ,1
ACC203509,CUST101942,Savings,2024-05-28 04:51:49.925123215,-51362.56,ZAR,1
ACC203510,CUST102634,Savings,2015-08-27 03:36:47.193446159,95220.96,ZAR,1
ACC203511,CUST104548,Savings,2021-06-10 16:26:53.326352119,-63306.85,zar,1
ACC203512,CUST102506,Current,2019-03-03 21:09:51.297517538,11697.81,ZAR,0
ACC203513,CUST101942,Current,2016-01-30 15:26:11.671504498,76826.91,ZAR,1
ACC203514,CUST103297,Credit Card,2019-10-16 22:17:00.468084812,-2891.07,ZAR,1
ACC203515,CUST100663,Savings,2019-09-28 05:15:29.832519293,-525.27,ZAR,1
ACC203516,CUST104987,Savings,2023-09-22 11:48:53.812608242,16331.07,ZAR,1
ACC203517,CUST103443,Savings,2016-10-05 01:03:36.978432655,17773.83,ZAR,1
ACC203518,CUST102217,Fixed Deposit,2024-08-13 12:21:38.724595070,-9410.84,ZAR,1
ACC203519,CUST100451,Current,2015-07-22 15:26:56.641773939,-434.54,ZAR,0
ACC203520,CUST101613,Savings,2020-12-21 10:37:23.821141720,67989.21,ZAR,1
ACC203521,CUST102865,Savings,2022-07-08 06:52:00.678164721,3752.14,zar,1
ACC203522,CUST104870,Savings,2015-03-02 16:07:13.825826406,45099.16,ZAR,1
ACC203523,CUST102435,Credit Card,2015-10-20 10:07:26.829797745,-11513.21,ZAR,1
ACC203524,CUST104988,Current,2018-03-02 22:02:41.951349974,80377.83,ZAR,1
ACC203525,CUST102589,Credit Card,2019-06-02 13:03:14.476955175,62505.43,ZAR,1
ACC203526,CUST103904,Savings,2019-01-05 17:43:15.004956722,21415.49,zar,1
ACC203527,CUST100490,Current,2026-04-01 15:29:29.400024891,50653.57,ZAR,1
ACC203528,CUST103988,Current,2016-12-07 04:02:53.535017967,85875.14,ZAR,1
ACC203529,CUST101210,Savings,2025-04-25 19:28:09.002271891,-15073.05,ZAR,1
ACC203530,CUST102036,Savings,2025-12-09 13:25:30.922553301,-17236.12,ZAR,0
ACC203531,CUST101616,Savings,2017-01-12 18:06:32.080556393,39957.64,ZAR,1
ACC203532,CUST102694,Credit Card,2023-10-14 19:50:17.758826733,-26711.68,ZAR,0
ACC203533,CUST103072,Current,2026-07-24 08:10:35.009098768,-37088.7,ZAR,1
ACC203534,CUST101759,Current,2017-11-14 10:04:05.954031706,-39128.82,ZAR,1
ACC203535,CUST100286,Current,2020-10-27 13:45:16.736583710,30938.0,ZAR,1
ACC203536,CUST103094,Savings,2023-10-15 20:58:07.160615683,-56419.2,ZAR,1
ACC203537,CUST102100,Credit Card,2023-07-06 02:32:39.920985222,8864.92,ZAR,1
ACC203538,CUST104128,Credit Card,2024-08-25 06:55:29.666720867,-112212.64,ZAR,1
ACC203539,CUST103476,Savings,2019-01-13 01:19:05.635031939,42514.63,ZAR,1
ACC203540,CUST101870,Fixed Deposit,2016-05-25 09:23:55.490501881,45195.34,ZAR,1
ACC203541,CUST100259,Savings,2022-11-01 06:19:55.280334473,16502.47,ZAR,1
ACC203542,CUST102675,Current,2018-12-07 08:19:46.201435566,72265.69,ZAR,1
ACC203543,CUST103975,Current,2022-06-25 20:28:51.037035465,56819.9,ZAR,1
ACC203544,CUST103874,Credit Card,2020-06-25 13:30:12.141712189,-6655.58,ZAR,1
ACC203545,CUST101674,Savings,2020-04-23 21:48:32.064383267,-10097.6,ZAR,1
ACC203546,CUST101044,Savings,2025-03-17 19:02:58.199737310,,ZAR,1
ACC203547,CUST100367,Fixed Deposit,2022-06-02 03:25:43.028277874,52390.6,ZAR,1
ACC203548,CUST103051,Fixed Deposit,2022-03-26 15:52:55.308277845,,ZAR,1
ACC203549,CUST101312,Credit Card,2026-03-30 16:52:18.880985737,-45381.33,ZAR,1
ACC203550,CUST103878,Savings,2018-02-15 00:26:53.161227226,62170.68,ZAR,1
ACC203551,CUST102985,Current,2022-12-22 09:57:12.276406288,27670.13,ZAR,1
ACC203552,CUST100260,Current,2019-02-12 20:45:35.881331444,22682.12,ZAR,1
ACC203553,CUST103455,Savings,2021-12-08 10:29:21.811656237,-88566.51,ZAR,1
ACC203554,CUST101268,Savings,2024-06-18 09:00:47.819908619,46312.41,ZAR,0
ACC203555,CUST104360,Fixed Deposit,2025-09-08 09:09:06.776958704,22558.55,ZAR,1
ACC203556,CUST100126,Savings,2019-12-12 15:21:34.005838633,3393.59,ZAR,1
ACC203557,CUST101832,Savings,2024-08-20 17:50:00.032299994,-8461.08,ZAR,1
ACC203558,CUST100032,Savings,2018-11-18 07:56:40.857558250,29433.92,ZAR ,1
ACC203559,CUST103165,Current,2022-08-28 03:25:40.370863676,43718.63,ZAR,1
ACC203560,CUST102388,Credit Card,2025-03-01 09:25:30.885055542,9714.64,ZAR ,1
ACC203561,CUST102665,Savings,2022-12-09 08:03:14.216355801,47372.42,ZAR,1
ACC203562,CUST103503,Credit Card,2023-03-05 06:05:40.396657467,-21091.9,ZAR,1
ACC203563,CUST104479,Savings,2024-09-13 03:51:52.088159800,-1093.56,zar,1
ACC203564,CUST101915,Savings,2017-12-03 20:34:03.110543013,52451.01,ZAR,1
ACC203565,CUST102851,Savings,2023-08-26 08:51:51.613957167,8821.5,ZAR,1
ACC203566,CUST103105,Current,2022-05-21 05:37:26.074386835,93672.18,ZAR,1
ACC203567,CUST104406,Business,2021-04-28 02:30:35.372119665,36077.67,ZAR,1
ACC203568,CUST100957,Credit Card,2026-04-17 15:13:47.194196939,-21720.68,ZAR,1
ACC203569,CUST102617,Savings,2019-10-11 22:22:25.419075012,-37760.81,ZAR,1
ACC203570,CUST104182,Business,2017-09-20 09:58:28.228986025,56375.95,ZAR,1
ACC203571,CUST101407,Current,2024-09-20 02:15:29.986132622,713.94,zar,1
ACC203572,CUST101812,Current,2017-02-22 01:36:28.080576420,61670.52,zar,1
ACC203573,CUST102245,Fixed Deposit,2023-08-19 12:10:14.584058762,3389.0,ZAR,1
ACC203574,CUST103536,Credit Card,2025-10-01 08:53:00.143250942,34679.16,ZAR,1
ACC203575,CUST103352,Credit Card,2024-07-07 06:58:01.923721790,11582.92,ZAR,1
ACC203576,CUST100649,Savings,2022-05-02 05:30:33.895900965,35219.09,ZAR,1
ACC203577,CUST101029,Savings,2025-09-09 22:29:43.800532579,54174.04,ZAR ,1
ACC203578,CUST104090,Fixed Deposit,2020-08-30 02:00:48.264976025,25765.29,ZAR,1
ACC203579,CUST103368,Current,2015-11-17 02:19:39.965279818,51440.12,zar,1
ACC203580,CUST102590,Credit Card,2023-07-06 18:10:28.844646931,-42944.79,ZAR,0
ACC203581,CUST102101,Credit Card,2023-04-21 06:02:46.612785816,41624.86,ZAR,1
ACC203582,CUST104851,Fixed Deposit,2025-01-08 12:59:28.077161789,25920.52,zar,1
ACC203583,CUST104412,Savings,2019-09-14 19:12:17.655347586,14515.45,ZAR,1
ACC203584,CUST102026,Savings,2016-09-05 12:34:38.529554129,-70644.02,zar,1
ACC203585,CUST101757,Savings,2016-03-10 07:05:02.807433128,-41745.02,ZAR,1
ACC203586,CUST104364,Savings,2019-01-01 00:33:26.675816059,34094.11,ZAR,1
ACC203587,CUST101729,Current,2024-03-08 05:44:23.630217075,39140.39,ZAR,1
ACC203588,CUST102060,Current,2021-01-14 09:22:52.416850328,41374.08,zar,1
ACC203589,CUST104584,Savings,2016-12-21 22:37:06.798260689,24710.75,ZAR,1
ACC203590,CUST100539,Current,2017-10-19 21:27:04.359546661,-22942.77,ZAR,1
ACC203591,CUST103517,Savings,2019-01-13 18:40:25.672882795,-16121.72,ZAR,0
ACC203592,CUST103438,Current,2020-07-24 14:40:46.454724789,-59365.6,ZAR,0
ACC203593,CUST101895,Current,2024-09-20 20:21:38.781284571,29984.7,ZAR,1
ACC203594,CUST100914,Savings,2026-06-29 13:25:22.558298111,101227.17,ZAR,1
ACC203595,CUST104305,Current,2021-12-09 20:38:54.121515512,21324.12,ZAR,1
ACC203596,CUST103999,Current,2019-07-05 05:48:25.290119171,-5409.27,ZAR,1
ACC203597,CUST104291,Current,2017-02-14 16:38:27.515983343,26024.69,ZAR,1
ACC203598,CUST101674,Current,2020-12-01 15:08:20.163431644,19573.0,ZAR,1
ACC203599,CUST104814,Savings,2022-02-06 12:02:29.676219702,-44451.97,ZAR,1
ACC203600,CUST103782,Credit Card,2018-10-14 23:02:03.384960413,35166.53,ZAR,1
ACC203601,CUST101199,Business,2018-10-02 04:42:20.956825256,20655.77,ZAR,1
ACC203602,CUST102407,Savings,2024-08-05 13:24:49.845730305,18177.0,ZAR,1
ACC203603,CUST101582,Savings,2022-08-23 15:33:38.657645464,104531.76,ZAR,1
ACC203604,CUST102685,Credit Card,2020-03-19 15:05:52.594854116,20949.06,ZAR,1
ACC203605,CUST100941,Credit Card,2021-06-17 03:18:19.782995939,97903.65,ZAR,1
ACC203606,CUST103673,Savings,2020-11-05 02:12:34.686039448,-8085.28,ZAR,1
ACC203607,CUST102297,Current,2017-01-07 14:33:09.436367035,-35404.19,ZAR,1
ACC203608,CUST103325,Fixed Deposit,2025-01-29 12:43:36.806830406,-7393.54,ZAR,1
ACC203609,CUST103208,Savings,2016-01-20 22:17:44.092972994,71931.14,ZAR,1
ACC203610,CUST103321,Current,2017-06-20 02:25:17.221352100,-5342.9,ZAR,1
ACC203611,CUST103799,Credit Card,2021-07-04 01:40:23.635948896,-32043.37,ZAR,1
ACC203612,CUST103294,Savings,2020-05-04 14:18:28.602140427,38611.03,ZAR,1
ACC203613,CUST102578,Fixed Deposit,2021-11-23 07:51:46.999830246,9660.59,ZAR,1
ACC203614,CUST102926,Business,2025-08-26 07:46:20.978905201,47978.37,ZAR,1
ACC203615,CUST103155,Credit Card,2018-04-24 18:29:41.918099880,,ZAR,1
ACC203616,CUST104035,Current,2016-09-29 12:26:27.884361029,-11932.59,ZAR,0
ACC203617,CUST102378,Current,2016-05-28 01:09:25.877310276,91375.37,ZAR,1
ACC203618,CUST101500,Current,2015-09-07 19:51:37.497252941,-8306.24,ZAR,1
ACC203619,CUST101262,Savings,2024-02-27 21:23:57.582901955,-8418.92,ZAR,1
ACC203620,CUST100907,Savings,2020-04-19 02:19:59.015815495,43467.0,ZAR,1
ACC203621,CUST103013,Savings,2017-12-18 00:56:24.482491016,-86464.5,ZAR,1
ACC203622,CUST103675,Savings,2022-10-22 07:49:29.378638506,54311.59,ZAR,1
ACC203623,CUST101585,Credit Card,2024-01-02 05:46:11.516980886,96538.82,ZAR,1
ACC203624,CUST102699,Fixed Deposit,2025-11-08 01:17:21.877808332,59609.95,ZAR,1
ACC203625,CUST101860,Savings,2019-08-17 14:53:31.470175982,-16643.63,zar,1
ACC203626,CUST104503,Current,2022-12-26 05:57:32.473395348,-3931.65,ZAR,1
ACC203627,CUST104530,Current,2018-02-18 18:14:03.335248709,27573.73,ZAR,1
ACC203628,CUST104825,Current,2025-01-08 23:35:59.907419205,39606.34,ZAR,1
ACC203629,CUST104305,Current,2025-07-10 18:39:55.620652676,89558.74,ZAR,1
ACC203630,CUST104335,Savings,2022-04-19 23:01:12.423556805,87756.04,ZAR,1
ACC203631,CUST102786,Savings,2022-08-19 08:32:12.451949120,16390.32,ZAR,1
ACC203632,CUST102737,Savings,2022-08-22 04:13:41.141852140,3748.14,ZAR,1
ACC203633,CUST101508,Business,2021-11-07 07:28:49.063471079,-6264.8,ZAR,0
ACC203634,CUST103770,Business,2020-01-31 01:14:30.533608437,50778.99,ZAR,1
ACC203635,CUST101600,Current,2023-07-29 13:36:17.082330465,68196.14,ZAR,1
ACC203636,CUST101671,Current,2026-04-24 02:44:06.575740814,27731.03,ZAR,1
ACC203637,CUST104728,Current,2023-08-21 18:03:51.407184601,24951.28,ZAR,1
ACC203638,CUST100073,Current,2018-08-02 11:13:31.757119417,109522.61,ZAR,1
ACC203639,CUST100590,Savings,2020-10-17 20:17:33.451586485,52199.69,ZAR,1
ACC203640,CUST103902,Savings,2021-11-30 13:43:52.400770903,-57116.03,ZAR,1
ACC203641,CUST103425,Savings,2015-12-14 18:16:48.211587667,23629.03,ZAR,1
ACC203642,CUST103907,Business,2020-09-12 03:00:43.066689968,33058.76,ZAR,1
ACC203643,CUST102334,Credit Card,2016-03-09 09:26:33.904057264,14222.44,ZAR,1
ACC203644,CUST100040,Current,2020-11-29 11:32:55.155673981,75470.2,ZAR,0
ACC203645,CUST101487,Credit Card,2016-01-03 22:28:38.085399866,11808.87,ZAR,0
ACC203646,CUST104317,Current,2019-03-09 14:02:07.414109230,-14386.84,ZAR,1
ACC203647,CUST103330,Current,2026-01-20 11:19:46.549289942,-3407.08,ZAR,1
ACC203648,CUST104407,Credit Card,2015-02-01 13:41:47.862717628,51979.96,ZAR,1
ACC203649,CUST100046,Savings,2018-03-06 03:54:27.375245333,-29195.74,ZAR,1
ACC203650,CUST101603,Savings,2019-04-22 10:49:11.434305668,5281.49,ZAR,1
ACC203651,CUST103435,Current,2021-10-31 19:08:38.862528563,58887.79,ZAR,1
ACC203652,CUST100086,Savings,2026-03-07 19:43:51.961858749,-29414.05,ZAR,1
ACC203653,CUST102247,Current,2022-05-30 03:19:43.989921093,-16490.82,ZAR,1
ACC203654,CUST104380,Credit Card,2025-05-08 16:38:04.739656687,-42803.81,ZAR,0
ACC203655,CUST100808,Credit Card,2016-11-18 19:19:38.199301243,-10822.12,ZAR,0
ACC203656,CUST100352,Savings,2018-05-05 18:31:13.714936495,4101.85,ZAR,1
ACC203657,CUST103184,Savings,2025-04-10 06:20:55.462468863,15509.54,ZAR,1
ACC203658,CUST101161,Business,2015-01-22 21:35:52.480731487,-11669.14,ZAR,0
ACC203659,CUST100919,Fixed Deposit,2020-04-03 11:31:01.829319000,9711.8,ZAR,1
ACC203660,CUST102712,Savings,2020-03-30 17:05:39.047429562,64186.97,ZAR,1
ACC203661,CUST103030,Fixed Deposit,2025-12-16 15:47:23.145640612,38356.95,ZAR,1
ACC203662,CUST104082,Fixed Deposit,2020-03-15 04:48:56.362983227,110376.5,ZAR,1
ACC203663,CUST100519,Savings,2025-06-30 18:41:03.634480000,-1920.4,ZAR,1
ACC203664,CUST103909,Savings,2021-10-11 21:47:39.433357000,7032.25,zar,1
ACC203665,CUST103350,Fixed Deposit,2018-06-22 21:16:45.737195015,31166.92,ZAR,1
ACC203666,CUST103405,Credit Card,2016-09-19 03:58:50.481202126,4421.11,ZAR,0
ACC203667,CUST101193,Current,2020-09-04 13:13:22.794293165,23936.45,ZAR ,1
ACC203668,CUST104143,Business,2015-03-16 15:08:20.004429340,-51707.28,ZAR,1
ACC203669,CUST100616,Fixed Deposit,2018-11-18 22:27:37.025431156,10172.18,ZAR,1
ACC203670,CUST103427,Savings,2021-01-21 13:46:38.878121138,60108.99,ZAR,1
ACC203671,CUST100672,Current,2021-06-19 13:24:25.873330116,101146.92,ZAR,1
ACC203672,CUST103188,Fixed Deposit,2020-02-21 20:04:04.604471445,82951.56,ZAR,1
ACC203673,CUST102257,Savings,2026-03-01 14:13:05.946727276,30035.17,ZAR,1
ACC203674,CUST100838,Savings,2016-09-19 01:30:54.247701406,44247.51,ZAR,1
ACC203675,CUST100972,Fixed Deposit,2026-07-21 09:30:19.734933853,38220.01,ZAR,1
ACC203676,CUST102199,Credit Card,2023-01-03 12:56:02.069437027,2828.11,ZAR,0
ACC203677,CUST101830,Savings,2024-07-21 17:17:40.014971256,-13366.24,ZAR,1
ACC203678,CUST102256,Savings,2022-05-07 04:42:55.591250181,34931.21,ZAR ,1
ACC203679,CUST102166,Credit Card,2017-06-28 03:55:56.274743557,20595.2,ZAR,1
ACC203680,CUST100092,Savings,2023-09-11 06:13:30.027086973,58571.56,ZAR,1
ACC203681,CUST102146,Savings,2024-10-27 20:15:05.016730308,-70222.75,ZAR,1
ACC203682,CUST102027,Fixed Deposit,2023-09-16 16:17:41.415453672,18058.62,ZAR,1
ACC203683,CUST101955,Credit Card,2025-02-13 18:50:15.945122719,73368.91,ZAR,1
ACC203684,CUST101135,Current,2015-09-26 17:20:03.211328983,48055.76,ZAR,1
ACC203685,CUST100961,Current,2026-02-21 01:19:00.830906630,-14320.61,ZAR,1
ACC203686,CUST100448,Current,2025-11-16 18:37:34.541096210,-27361.46,ZAR,1
ACC203687,CUST103124,Savings,2025-05-22 06:44:14.241770983,23154.27,ZAR,1
ACC203688,CUST102731,Business,2022-05-20 05:39:18.954909325,56407.36,ZAR,1
ACC203689,CUST104059,Current,2024-10-21 11:25:18.852607727,45651.67,ZAR,0
ACC203690,CUST101185,Current,2022-01-02 17:44:26.863573074,29618.57,ZAR,1
ACC203691,CUST102039,Current,2020-09-13 01:01:45.325257540,50682.07,ZAR ,1
ACC203692,CUST100951,Current,2025-10-13 04:09:10.464885950,35298.41,ZAR,1
ACC203693,CUST104701,Savings,2017-05-27 21:44:14.548365355,48973.92,ZAR ,1
ACC203694,CUST103933,Current,2024-11-11 04:02:16.953319311,62496.53,ZAR,1
ACC203695,CUST100743,Current,2020-02-07 12:13:28.416352510,7205.14,ZAR,1
ACC203696,CUST104050,Credit Card,2018-05-19 21:41:18.598229408,-10432.57,ZAR,1
ACC203697,CUST104617,Credit Card,2020-11-11 04:55:32.075078964,54156.24,ZAR,1
ACC203698,CUST103304,Savings,2022-05-19 18:38:44.929733515,4569.72,ZAR,1
ACC203699,CUST104953,Current,2017-02-11 23:12:14.723738670,-52857.18,ZAR,1
